Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Wagner Castillo,,0.0346,0.0632,0,7.66683,1,0,0,0,,1,5.12,1.1855,0.8959,0.85187,0.1826,1.0061,,0.0625,0.4863,4.3767,9.0549,0.483352,1.6434,0.0949805,0.196504,-0.101523452,0.292615,2.1916,0.296497,0.66928,,,7.77348,-0.0403584,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Wagner Castillo,sa3018354,802101
Yoryi Jimenez,,0.0348,0.063,0,7.6023,1,0,0,0,,1,5.152,1.1556,0.8896,0.8447,0.1726,1.0791,,0.0609,0.5262,4.7358,9.7119,0.487629,1.5534,0.102135,0.209453,-0.107317552,0.288036,2.2347,0.296692,0.674892,,,7.77788,-0.0404056,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Yoryi Jimenez,sa3018031,703600
Rafael Suero,BAL,0.0347,0.0631,0,7.62165,1,0,0,0,,1,5.152,1.1641,0.892,0.84685,0.1727,1.0783,,0.0541,0.5125,4.6125,9.7047,0.475285,1.5543,0.0994759,0.209297,-0.109821431,0.289606,2.2424,0.297325,0.674991,,,7.78378,-0.040469,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Rafael Suero,sa3021774,808139
Jonas Uzcategui,MIA,0.0353,0.0625,0,7.40349,1,0,0,0,,1,5.222,1.1131,0.8681,0.82261,0.1538,1.1957,,0.0644,0.5791,5.2119,10.7613,0.484319,1.3842,0.110896,0.228974,-0.118077375,0.280951,2.3088,0.297089,0.688184,,,7.78798,-0.0405141,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Jonas Uzcategui,sa3019281,801387
Abraham Gaitan,CIN,0.0267,0.0861,0.0076,7.81551,0.5053,0.1053,0,0,,1,4.985,1.2652,0.9116,0.86839,0.2311,0.7842,,0.0511,0.4637,4.1733,7.0578,0.591303,2.0799,0.0930191,0.157312,-0.064292878,0.30489,2.0494,0.299314,0.659266,,,7.74928,-0.0405527,-0.0475176,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Abraham Gaitan,sa3020492,806675
Jose Ramirez,CLE,0.0347,0.063,0,7.60644,1,0,0,0,,1,5.165,1.1499,0.8904,0.84516,0.1703,1.108,,0.0532,0.5358,4.8222,9.972,0.483574,1.5327,0.103737,0.214521,-0.110784143,0.287202,2.2579,0.297056,0.677155,,,7.79238,-0.0405613,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Jose Ramirez,sa3019479,802064
Julio Ramirez,,0.0346,0.0632,0,7.66422,1,0,0,0,,1,5.136,1.1829,0.8965,0.85158,0.1772,1.0418,,0.054,0.4821,4.3389,9.3762,0.462757,1.5948,0.0938668,0.202843,-0.108975857,0.292783,2.2247,0.297465,0.671955,,,7.79328,-0.040571,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Julio Ramirez,sa3019194,805336
Jair Jimenez,,0.0346,0.0631,0,7.64946,1,0,0,0,,1,5.141,1.1659,0.8943,0.84994,0.178,1.0586,,0.0553,0.5141,4.6269,9.5274,0.485641,1.602,0.1,0.205913,-0.105913237,0.289514,2.2245,0.296222,0.673417,,,7.79398,-0.0405785,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Jair Jimenez,sa3018817,800052
Lisnerkin Lantigua,CIN,0.0347,0.063,0,7.68861,1,0,0,0,,1,5.094,1.192,0.8992,0.85429,0.199,0.9851,,0.0522,0.5555,4.9995,8.8659,0.563902,1.791,0.10905,0.193384,-0.084334522,0.293835,2.1771,0.300709,0.67311,,,7.75438,-0.0406171,-0.0475172,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Lisnerkin Lantigua,sa3019258,800128
Daury Zapata,ATL,0.0346,0.0632,0,7.68213,1,0,0,0,,1,5.133,1.1773,0.8977,0.85357,0.1812,1.0372,,0.0548,0.4977,4.4793,9.3348,0.47985,1.6308,0.0969608,0.202065,-0.105104223,0.291339,2.2145,0.296273,0.671556,,,7.80268,-0.0406718,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Daury Zapata,sa3020986,807576
Victor Garcia,,0.0345,0.0633,0,7.69257,1,0,0,0,,1,5.147,1.1826,0.8996,0.85473,0.1768,1.0433,,0.0632,0.4884,4.3956,9.3897,0.46813,1.5912,0.0948902,0.202701,-0.107810386,0.292687,2.2259,0.297988,0.670397,,,7.80758,-0.0407244,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Victor Garcia,sa3015930,691413
Nelfri Payano,CIN,0.0347,0.0631,0,7.6905,1,0,0,0,,1,5.136,1.1796,0.9005,0.8545,0.189,1.039,,0.0612,0.5751,5.1759,9.351,0.553513,1.701,0.111974,0.202298,-0.09032321,0.292284,2.2186,0.302778,0.674565,,,7.77388,-0.040836,-0.0475169,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Nelfri Payano,sa3019260,800152
Ricardo Montero,LAD,0.0346,0.0632,0,7.64739,1,0,0,0,,1,5.173,1.1715,0.8957,0.84971,0.1682,1.0779,,0.0741,0.4943,4.4487,9.7011,0.458577,1.5138,0.0955538,0.20837,-0.112816565,0.291345,2.2494,0.298735,0.672172,,,7.82048,-0.0408628,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Ricardo Montero,sa3018370,805110
Jhonny Martinez,,0.0346,0.0632,0,7.67241,1,0,0,0,,1,5.168,1.1647,0.8977,0.85249,0.1726,1.0936,,0.0548,0.5145,4.6305,9.8424,0.470465,1.5534,0.099555,0.21161,-0.112054944,0.289755,2.2583,0.297704,0.67468,,,7.82648,-0.0409272,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Jhonny Martinez,sa3018844,800340
John Sosa,,0.0352,0.0625,0,7.42797,1,0,0,0,,1,5.222,1.1136,0.8707,0.82533,0.156,1.1978,,0.0602,0.5693,5.1237,10.7802,0.475288,1.404,0.10902,0.229376,-0.120356187,0.280928,2.3114,0.295674,0.688342,,,7.82988,-0.0409637,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,John Sosa,sa3019140,800221
Hayrol Done,,0.0346,0.0632,0,7.65828,1,0,0,0,,1,5.152,1.1727,0.8962,0.85092,0.1745,1.0676,,0.0569,0.487,4.383,9.6084,0.456163,1.5705,0.0945264,0.20722,-0.1126941,0.291173,2.2403,0.296554,0.673397,,,7.83448,-0.041013,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Hayrol Done,sa3018879,801524
Willian Campos,,0.0344,0.0633,0,7.72794,1,0,0,0,,1,5.144,1.1804,0.9029,0.85866,0.1812,1.0447,,0.0567,0.4938,4.4442,9.4023,0.472672,1.6308,0.0959953,0.203091,-0.107095644,0.29199,2.2251,0.29671,0.670684,,,7.83868,-0.0410581,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Willian Campos,sa3019399,805105
Sam Bachman,LAA,0.6687,0.7458,0,4.43742,14.4444,0,0,0.6145,,14.4444,63.214,14.524,7.6988,7.12177,1.8705,6.1876,,0.7407,12.1842,7.59172,3.85536,1.96913,1.16547,0.192745,0.0978834,0.094861902,0.258041,1.43388,0.299626,0.719221,,,4.60185,-0.0410664,-0.0727121,999,,,,,,,47,3.357142857,51,3.642857143,,,,,,,,,,,,,,,,,,,Sam Bachman,29754,696147
David Olivo,,0.0345,0.0633,0,7.69554,1,0,0,0,,1,5.171,1.175,0.9007,0.85506,0.1714,1.0856,,0.0593,0.4939,4.4451,9.7704,0.454956,1.5426,0.0955134,0.20994,-0.11442662,0.291846,2.2606,0.298619,0.673005,,,7.84158,-0.0410892,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,David Olivo,sa3016048,699384
Eriberto Vasquez,CLE,0.0344,0.0634,0,7.73262,1,0,0,0,,1,5.157,1.1791,0.904,0.85918,0.1775,1.0678,,0.0534,0.4934,4.4406,9.6102,0.462072,1.5975,0.0956758,0.207058,-0.111382589,0.29216,2.2469,0.297661,0.671988,,,7.85078,-0.0411878,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Eriberto Vasquez,sa3020970,802094
Wuillians Herrera,LAD,0.0345,0.0633,0,7.71741,1,0,0,0,,1,5.168,1.1614,0.902,0.85749,0.1772,1.0825,,0.0637,0.521,4.689,9.7425,0.481293,1.5948,0.100813,0.209462,-0.108649366,0.288776,2.2439,0.296125,0.672355,,,7.86668,-0.0413583,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Wuillians Herrera,sa3018302,702900
Denison Sanchez,BOS,0.0346,0.0632,0,7.6734,1,0,0,0,,1,5.187,1.1507,0.8979,0.8526,0.1706,1.1131,,0.0692,0.5266,4.7394,10.0179,0.473093,1.5354,0.101523,0.214594,-0.113071159,0.287337,2.2638,0.296327,0.674532,,,7.87798,-0.0414794,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Denison Sanchez,sa3018907,805091
Cesari Moreno,,0.0344,0.0633,0,7.71876,1,0,0,0,,1,5.179,1.1624,0.9027,0.85764,0.1736,1.1023,,0.0597,0.5155,4.6395,9.9207,0.467659,1.5624,0.0995366,0.21284,-0.113303743,0.28937,2.2647,0.297124,0.673704,,,7.87828,-0.0414827,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Cesari Moreno,sa3009718,682851
Junior Pina,,0.0345,0.0633,0,7.69743,1,0,0,0,,1,5.168,1.1568,0.8998,0.85527,0.1768,1.087,,0.0643,0.5182,4.6638,9.783,0.476725,1.5912,0.100271,0.210333,-0.110061921,0.287998,2.2438,0.29503,0.673252,,,7.88238,-0.0415266,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Junior Pina,sa3016911,695283
Runelvis Toribio,,0.0344,0.0634,0,7.73334,1,0,0,0,,1,5.184,1.1533,0.9039,0.85926,0.1751,1.1128,,0.0602,0.5371,4.8339,10.0152,0.482656,1.5759,0.103607,0.21466,-0.111053236,0.287534,2.2661,0.296532,0.674036,,,7.88758,-0.0415823,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Runelvis Toribio,sa3019243,700284
Oliver Camilo,,0.0344,0.0634,0,7.75224,1,0,0,0,,1,5.157,1.1683,0.9054,0.86136,0.182,1.0657,,0.0595,0.5097,4.5873,9.5913,0.478277,1.638,0.0988365,0.206651,-0.107814632,0.289771,2.234,0.295291,0.671281,,,7.88868,-0.0415941,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Oliver Camilo,sa3022019,808295
Charbel Gonzalez,,0.0344,0.0634,0,7.74801,1,0,0,0,,1,5.179,1.1625,0.9056,0.86089,0.1763,1.1057,,0.0525,0.522,4.698,9.9513,0.472099,1.5867,0.100792,0.213497,-0.112705156,0.289122,2.2682,0.296825,0.674094,,,7.88898,-0.0415973,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Charbel Gonzalez,sa3019703,805864
Federik Jimenez,,0.0345,0.0633,0,7.70976,1,0,0,0,,1,5.198,1.1414,0.9015,0.85664,0.1719,1.14,,0.06,0.5551,4.9959,10.26,0.48693,1.5471,0.106791,0.219315,-0.112524047,0.285493,2.2814,0.296393,0.676176,,,7.89098,-0.0416188,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Federik Jimenez,sa3019645,802241
Nate Lavender,TBR,1.1322,1.1314,0,4.04904,23.1111,0,0,0.6571,,23.1111,100.048,20.6697,11.1932,10.3975,2.9927,10.8295,,1.1817,24.297,9.46182,4.21726,2.24359,1.16543,0.242853,0.108243,0.1346104,0.234785,1.36295,0.290993,0.743553,,,4.3064,-0.0417296,0.100854,999,,,,,,,94.7,4.117391304,92,4,,,,,,,,,,,,,,,,,,,Nate Lavender,sa3017917,681320
Luciano Romero,LAD,0.0345,0.0633,0,7.70544,1,0,0,0,,1,5.181,1.1643,0.9018,0.85616,0.172,1.1094,,0.0562,0.4971,4.4739,9.9846,0.44808,1.548,0.0959467,0.214129,-0.118181817,0.289959,2.2737,0.296536,0.674849,,,7.90508,-0.0417699,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Luciano Romero,sa3018848,800355
Jose Ojeda,,0.0342,0.0635,0,7.80615,1,0,0,0,,1,5.147,1.1846,0.911,0.86735,0.1868,1.0413,,0.0539,0.4875,4.3875,9.3717,0.468165,1.6812,0.0947154,0.202312,-0.107596666,0.292364,2.2259,0.295426,0.669371,,,7.90548,-0.0417741,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Jose Ojeda,sa3019480,802096
Wilfredo Cordero,TOR,0.0351,0.0627,0,7.6023,1,0,0,0,,1,5.222,1.1429,0.8916,0.8447,0.1606,1.1657,,0.0604,0.5455,4.9095,10.4913,0.467959,1.4454,0.104462,0.223229,-0.118766747,0.286018,2.3086,0.29859,0.680021,,,7.84158,-0.0417838,-0.0475083,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Wilfredo Cordero,sa3016529,702441
Steven Cruz,KCR,2.2035,2.3235,0,4.3326,46.2222,0,0,0.614,,46.2222,202.551,44.4563,23.9793,22.2514,5.3172,21.7374,,2.2647,43.381,8.44679,4.23252,1.99568,1.03532,0.214173,0.107318,0.106855065,0.248987,1.43208,0.301416,0.718548,,,4.34271,-0.0419087,-0.00472516,999,,,,,,,182.5,3.967391304,183,3.97826087,,,,,,,,,,,,,,,,,,,Steven Cruz,23165,674444
Jarol Baez,STL,0.0343,0.0635,0,7.77321,1,0,0,0,,1,5.184,1.1639,0.9085,0.86369,0.1765,1.11,,0.0538,0.5142,4.6278,9.99,0.463243,1.5885,0.0991898,0.21412,-0.114930563,0.289513,2.2739,0.296561,0.673673,,,7.92398,-0.0419723,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Jarol Baez,sa3022010,808095
Sulivan Ribeiro,,0.0349,0.0629,0,7.55406,1,0,0,0,,1,5.227,1.1453,0.8851,0.83934,0.159,1.1764,,0.0582,0.5049,4.5441,10.5876,0.429191,1.431,0.0965946,0.225062,-0.128467567,0.28687,2.3217,0.29632,0.684389,,,7.92748,-0.0420098,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Sulivan Ribeiro,sa3016747,699004
Adrián Delgado,BAL,0.0344,0.0633,0,7.70013,1,0,0,0,,1,5.236,1.1435,0.9025,0.85557,0.1593,1.2015,,0.0544,0.5353,4.8177,10.8135,0.445526,1.4337,0.102235,0.229469,-0.127234541,0.287304,2.345,0.299559,0.67979,,,7.93448,-0.0420848,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Adrian Delgado,sa3019379,800394
Landany Alfonseca,,0.0343,0.0635,0,7.77447,1,0,0,0,,1,5.203,1.1647,0.9096,0.86383,0.1708,1.1359,,0.0539,0.5061,4.5549,10.2231,0.44555,1.5372,0.0972708,0.218316,-0.12104556,0.290217,2.3006,0.297905,0.674758,,,7.94408,-0.0421876,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Landany Alfonseca,sa3019191,805113
Fraylin Suriel,,0.0343,0.0635,0,7.76727,1,0,0,0,,1,5.187,1.1633,0.908,0.86303,0.1758,1.1081,,0.06,0.5046,4.5414,9.9729,0.455374,1.5822,0.0972817,0.21363,-0.11634858,0.289457,2.2714,0.295792,0.673191,,,7.94698,-0.0422186,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Fraylin Suriel,sa3018357,803368
Eduardo Zapata,,0.0342,0.0635,0,7.79022,1,0,0,0,,1,5.208,1.1628,0.9111,0.86558,0.1714,1.1428,,0.0522,0.5158,4.6422,10.2852,0.451348,1.5426,0.0990399,0.219432,-0.120391689,0.289758,2.3056,0.298094,0.675093,,,7.94808,-0.0422304,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Eduardo Zapata,sa3017656,695973
Joan Adon,WSN,1.7835,1.9887,0,4.26691,38.5185,0,0,0.6034,,38.5185,166.819,38.0396,19.7196,18.2617,4.9451,14.8708,,2.2177,32.4096,7.57263,3.47462,2.17941,1.15544,0.19428,0.0891433,0.105136707,0.254054,1.37364,0.294498,0.721739,,,4.48358,-0.0422612,0.0317829,999,,,,,,,145.3,3.725641026,147,3.769230769,,,,,,,,,,,,,,,,,,,Joan Adon,22925,672851
Jhoan Lorenzo,,0.0342,0.0636,0,7.80543,1,0,0,0,,1,5.206,1.1772,0.9133,0.86727,0.1706,1.1203,,0.0612,0.4879,4.3911,10.0827,0.435508,1.5354,0.0937188,0.215194,-0.121475227,0.292508,2.2975,0.299049,0.672379,,,7.95298,-0.0422828,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Jhoan Lorenzo,sa3021799,808680
Daniele Di Monte,,0.0341,0.0637,0,7.84854,1,0,0,0,,1,5.2,1.1802,0.9174,0.87206,0.1755,1.1041,,0.0627,0.4906,4.4154,9.9369,0.444344,1.5795,0.0943462,0.212327,-0.117980771,0.292621,2.2843,0.298387,0.670509,,,7.96718,-0.0424348,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Daniele Di Monte,sa3011340,684148
Juan Ortega,,0.0342,0.0636,0,7.80372,1,0,0,0,,1,5.2,1.1764,0.9127,0.86708,0.1732,1.1026,,0.0698,0.4837,4.3533,9.9234,0.43869,1.5588,0.0930192,0.212038,-0.11901924,0.292085,2.279,0.297624,0.670899,,,7.96788,-0.0424423,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Juan Ortega,sa3019190,805106
Stanly Alcantara,NYY,0.0341,0.0636,0,7.82316,1,0,0,0,,1,5.225,1.1748,0.9157,0.86924,0.1672,1.143,,0.0647,0.4882,4.3938,10.287,0.427122,1.5048,0.0934354,0.218756,-0.125320584,0.292435,2.3178,0.299711,0.672883,,,7.98678,-0.0426446,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Stanly Alcantara,sa3022151,811625
Kelvin Carmona,ATL,0.0341,0.0637,0,7.84584,1,0,0,0,,1,5.219,1.1668,0.9174,0.87176,0.1723,1.1462,,0.0568,0.5058,4.5522,10.3158,0.441284,1.5507,0.0969151,0.219621,-0.122705497,0.290538,2.313,0.297942,0.673624,,,8.00378,-0.0428264,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Kelvin Carmona,sa3022140,808556
Justin Sterner,ATH,2.6048,2.83,0,4.15909,58.4938,0,0,10.2519,,58.8271,250.094,52.1887,28.9771,27.1852,8.3546,24.4804,,2.5607,55.9416,8.55854,3.74527,2.28516,1.27818,0.223682,0.0978848,0.125797503,0.233975,1.30329,0.276109,0.734032,,,4.48985,-0.0430422,0.0266341,999,,,,,,,274,4.644067797,262,4.440677966,,,,,,,,,,,,,,,,,,,Justin Sterner,27694,686993
Ismael Laureano,,0.0339,0.0638,0,7.91199,1,0,0,0,,1,5.192,1.1911,0.924,0.87911,0.1815,1.0866,,0.0576,0.4666,4.1994,9.7794,0.429413,1.6335,0.089869,0.209284,-0.119414471,0.294259,2.2777,0.296967,0.668956,,,8.02538,-0.0430574,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Ismael Laureano,sa3019274,800483
Jhon Cabral,MIA,0.0315,0.0662,0,7.9191,1,0,0,0,,1,5.269,1.1757,0.9272,0.8799,0.1606,1.1983,,0.0596,0.4911,4.4199,10.7847,0.409831,1.4454,0.0932055,0.227425,-0.134219021,0.293112,2.374,0.302167,0.673193,,,8.04578,-0.0433717,-0.0475314,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Jhon Cabral,sa3019299,805093
Estarlin Cruz,CLE,0.0345,0.0633,0,7.69311,1,0,0,0,,1,5.274,1.1285,0.9,0.85479,0.1608,1.2447,,0.052,0.5426,4.8834,11.2023,0.435928,1.4472,0.102882,0.236007,-0.133124754,0.283735,2.3732,0.29558,0.685822,,,8.06178,-0.0434465,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Estarlin Cruz,sa3021000,808061
Tommy Ventimiglia,,0.0339,0.0639,0,7.92648,1,0,0,0,,1,5.236,1.1651,0.926,0.88072,0.1751,1.1558,,0.0629,0.5091,4.5819,10.4022,0.440474,1.5759,0.0972307,0.220741,-0.123510309,0.290021,2.3209,0.297021,0.671995,,,8.08068,-0.0436484,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Tommy Ventimiglia,sa3019366,702269
Brahian Rijo,,0.0339,0.0639,0,7.94151,1,0,0,0,,1,5.222,1.1608,0.9267,0.88239,0.1813,1.1441,,0.0575,0.5185,4.6665,10.2969,0.453195,1.6317,0.0992915,0.219092,-0.119800843,0.288727,2.3049,0.294977,0.671939,,,8.09118,-0.0437606,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Brahian Rijo,sa3022051,814475
Yonatan Pineda,BAL,0.0346,0.0631,0,7.97085,1,0,0,0,,1,5.2,1.1912,0.9303,0.88565,0.1898,1.0945,,0.0554,0.4966,4.4694,9.8505,0.453723,1.7082,0.0955,0.210481,-0.114980757,0.294116,2.2857,0.297708,0.670997,,,8.09038,-0.0438866,-0.04753,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Yonatan Pineda,sa3015471,693777
Jeff Brigham,ARI,0.9231,0.9632,0,4.55912,19.2593,0,0,0.6194,,19.2593,84.212,18.0147,10.3653,9.75616,2.751,8.8767,,0.9737,19.3879,9.06009,4.14814,2.18413,1.28556,0.230227,0.105409,0.124818303,0.242258,1.39628,0.292281,0.717279,,,4.54443,-0.04407,-0.0108826,999,,,,,,,68.9,3.626315789,68,3.578947368,,,,,,,,,,,,,,,,,,,Jeff Brigham,16631,656257
Cesar Rojas,TBR,0.0338,0.0639,0,7.95024,1,0,0,0,,1,5.263,1.147,0.9286,0.88336,0.1725,1.2088,,0.0574,0.5431,4.8879,10.8792,0.449289,1.5525,0.103192,0.229679,-0.126486786,0.28698,2.3558,0.296995,0.675022,,,8.12138,-0.0440831,-0.0475352,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Cesar Rojas,sa3019244,700291
John McMillon,PHI,1.7061,1.6677,0,4.16992,34.4444,0,0,0.5782,,34.4444,150.94,29.8251,17.202,15.959,4.251,19.6125,,1.3657,37.8072,9.87867,5.12456,1.92771,1.11075,0.250478,0.129936,0.120542601,0.229491,1.43529,0.290933,0.741283,,,4.40277,-0.044822,0.0726699,999,,,,,,,141.4,4.158823529,135,3.970588235,,,,,,,,,,,,,,,,,,,John McMillon,27942,669111
Eric Cerantola,KCR,0.5469,0.5848,0,4.39258,11.5556,0,0,0.614,,11.5556,51.131,10.8517,6.0796,5.63988,1.3091,6.174,,0.6471,11.095,8.64126,4.80858,1.79705,1.01958,0.216992,0.120749,0.096242987,0.244905,1.47337,0.299087,0.720472,,,4.48979,-0.0448311,0.0256495,999,,,,,,,52.9,4.408333333,52,4.333333333,,,,,,,,,,,,,,,,,,,Eric Cerantola,sa3017914,672021
Victor González,LAA,0.771,0.8322,0,4.26635,16.3704,0,0,0.6145,,16.3704,71.989,16.4504,8.441,7.76021,1.9002,7.5738,,0.8523,13.5356,7.4415,4.16387,1.78716,1.04468,0.188023,0.105208,0.082815424,0.258805,1.46754,0.302329,0.729417,,,4.56594,-0.045301,0.0342006,999,,,,,,,57.2,3.575,59,3.6875,,,,,,,,,,,,,,,,,,,Victor Gonzalez,16408,624647
Dielmon Urena,,0.0335,0.0643,0,8.07147,1,0,0,0,,1,5.271,1.1738,0.9425,0.89683,0.1758,1.1897,,0.0615,0.4805,4.3245,10.7073,0.403883,1.5822,0.0911592,0.225707,-0.134547517,0.292005,2.3635,0.296715,0.671112,,,8.24448,-0.0453959,-0.0475352,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Dielmon Urena,sa3016485,692827
Bryan Mata,BOS,1.0073,1.0543,0,4.36282,21.0494,0,0,0.5954,,21.0494,92.201,20.5455,11.0337,10.2038,2.3893,9.7916,,1.1899,19.1671,8.19519,4.18655,1.9575,1.02158,0.207884,0.106198,0.101685457,0.252963,1.44123,0.304312,0.715151,,,4.38605,-0.0462108,-0.0066454,999,,,,,,,85.2,4.057142857,88,4.19047619,,,,,,,,,,,,,,,,,,,Bryan Mata,sa917784,667356
Jovi Galvez,STL,0.0333,0.0645,0,8.12079,1,0,0,0,,1,5.325,1.1767,0.9488,0.90231,0.167,1.239,,0.0721,0.4619,4.1571,11.151,0.372801,1.503,0.0867418,0.232676,-0.145934276,0.293156,2.4157,0.298287,0.672304,,,8.34698,-0.0463529,-0.0475404,999,,,,,,,1.8,1.8,2,2,,,,,,,,,,,,,,,,,,,Jovi Galvez,sa3018837,800243
Devin Sweet,PHI,1.1151,1.134,0,4.37977,22.963,0,0,0.5782,,22.963,98.936,21.5169,11.9372,11.1748,3.4607,9.3463,,1.0811,22.0988,8.66129,3.66314,2.36444,1.35637,0.223365,0.0944681,0.12889646,0.243105,1.34404,0.286838,0.727413,,,4.56324,-0.0464805,-0.00237517,999,,,,,,,94.1,4.091304348,94,4.086956522,,,,,,,,,,,,,,,,,,,Devin Sweet,25348,682967
Eduardo Salazar,WSN,2.2906,2.6129,0,4.26302,53.0741,0,0,6.2752,,53.0741,234.378,57.7306,27.2323,25.1395,5.7802,20.4907,,3.2372,35.9937,6.1036,3.47469,1.75659,0.980173,0.153571,0.0874259,0.066145279,0.274059,1.47381,0.307624,0.727074,,,4.56714,-0.0483438,0.0676485,999,,,,,,,194.6,3.671698113,214,4.037735849,,,,,,,,,,,,,,,,,,,Eduardo Salazar,23135,674285
Scott Effross,NYY,1.0417,1.0333,0,4.26207,21.1852,0,0,0.6586,,21.1852,91.434,21.5559,10.8441,10.0325,2.8742,7.0971,,0.8834,17.7962,7.56027,3.01502,2.50753,1.22103,0.194634,0.0776199,0.117014453,0.258298,1.3525,0.297559,0.723083,,,4.38024,-0.048465,-0.00658372,999,,,,,,,77.3,3.680952381,82,3.904761905,,,,,,,,,,,,,,,,,,,Scott Effross,18384,664123
