Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zac Gallen","ARI",10.7951,9.5375,15.1791,3.92161,29.16,29.16,0,0,,170.712,724.582,164.209,80.5973,74.3849,19.8784,53.0119,0.3848,6.743,171.82,9.05845,2.79481,3.24116,1.048,0.23713,0.073162,0.1639680713415146,0.246995,1.27244,0.305055,0.721383,0.435088,,3.71737,2.58847,2.74728,119.88999938964844,,,,,,,757.0000000000001,4.426900584795322,759,4.43859649122807,5.51,5,4.66,4.39,4.15,3.92,3.69,3.44,3.12,4.81,4.6,4.46,4.34,4.23,4.12,4.01,3.88,3.72,"Zac Gallen","19291",668678
"Tanner Bibee","CLE",10.3898,10.1283,15.7966,3.86807,29.16,29.16,0,0,,173.454,726.661,159.451,80.0683,74.548,24.3607,49.0881,0.3452,7.6728,178.038,9.23788,2.54703,3.62692,1.264,0.245009,0.067553,0.1774560660123825,0.238022,1.20227,0.288962,0.7365,0.36616,,3.92111,2.56343,2.45126,88.16000366210938,,,,,,,756.6,4.373410404624278,738,4.265895953757226,5.41,4.9,4.56,4.29,4.05,3.82,3.6,3.35,3.03,4.74,4.52,4.37,4.25,4.13,4.02,3.9,3.77,3.6,"Tanner Bibee","30134",676440
"Jack Flaherty","DET",10.1778,10.1164,15.5808,3.736,29.16,29.16,0,0,,169.521,715.882,154.148,76.3305,70.37,21.0018,53.1772,0.7202,8.1117,178.04,9.45228,2.82322,3.34805,1.115,0.2487,0.0742821,0.17441799491643906,0.235487,1.22301,0.292276,0.736245,0.418255,,3.76115,2.53948,2.68857,138.3800048828125,,,,,,,772.3000000000001,4.542941176470588,750,4.411764705882353,5.31,4.8,4.46,4.19,3.95,3.73,3.5,3.25,2.94,4.64,4.42,4.27,4.15,4.03,3.92,3.81,3.68,3.51,"Jack Flaherty","17479",656427
"Shohei Ohtani","LAD",8.5991,5.8928,11.5666,3.48467,21.06,21.06,0,0,,120.781,497.862,101.447,50.6319,46.7648,14.9098,38.7939,0.4252,5.7015,140.994,10.5061,2.89072,3.63443,1.111,0.283199,0.077921,0.20527775585651398,0.223764,1.16111,0.290917,0.7507,0.413773,,3.54175,2.44877,2.45104,1.5499999523162842,,,,,,,595.3000000000001,4.919834710743802,557,4.603305785123967,5.2,4.59,4.2,3.89,3.62,3.38,3.13,2.86,2.53,4.41,4.17,4,3.86,3.74,3.62,3.5,3.36,3.17,"Shohei Ohtani","19755",660271
"Bailey Ober","MIN",10.1794,10.2056,14.8492,4.04108,29.16,29.16,0,0,,171.04,716.249,160.477,81.864,76.7986,27.0624,42.5724,0.2922,6.8645,175.904,9.25594,2.24013,4.13189,1.424,0.245591,0.059438,0.18615298345685005,0.240662,1.18714,0.287626,0.733736,0.329703,,4.0336,2.40327,2.27371,84.66999816894531,,,,,,,719.3000000000002,4.206432748538012,706,4.128654970760234,5.59,5.07,4.72,4.44,4.2,3.97,3.74,3.48,3.16,4.9,4.68,4.53,4.4,4.28,4.17,4.05,3.92,3.74,"Bailey Ober","21224",641927
"Nick Lodolo","CIN",8.671,8.0576,12.0408,3.91274,24.3,24.3,0,0,,138.372,583.6,125.844,64.9466,60.1568,18.5418,44.269,0.4488,12.2334,151.282,9.83972,2.87936,3.41733,1.206,0.259222,0.075855,0.18336687237024307,0.238749,1.22939,0.300336,0.729539,0.441747,,3.94689,2.38592,2.50035,235.97999572753906,,,,,,,593.9,4.303623188405797,577,4.181159420289855,5.64,5.05,4.67,4.36,4.09,3.84,3.59,3.31,2.97,4.89,4.64,4.47,4.32,4.19,4.07,3.94,3.79,3.59,"Nick Lodolo","26378",666157
"Nick Pivetta","SDP",9.8066,9.0677,13.5183,3.87781,27.54,27.54,0,0,,155.384,645.016,133.863,71.4754,66.9501,23.3595,50.7705,0.6373,5.0447,178.063,10.3136,2.94067,3.50722,1.353,0.27606,0.078712,0.197347953915596,0.227195,1.18824,0.284967,0.744804,0.344248,,3.90653,2.36765,2.43153,173.72000122070312,,,,,,,703.6999999999999,4.539999999999999,664,4.283870967741936,5.44,4.91,4.56,4.27,4.03,3.79,3.56,3.3,2.98,4.71,4.5,4.35,4.23,4.12,4.01,3.89,3.77,3.59,"Nick Pivetta","15454",601713
"Brayan Bello","BOS",9.5724,9.3227,12.9733,4.06528,27.54,27.54,0,0,,155.525,665.492,155.328,76.6375,70.2505,16.4511,54.6894,0.4233,7.0043,141.978,8.21603,3.16479,2.59608,0.952,0.213343,0.0821789,0.13116400688886642,0.257251,1.35037,0.311824,0.713316,0.513798,,3.90584,2.36697,2.44997,372.8999938964844,,,,,,,652.6000000000001,4.1833333333333345,670,4.294871794871795,5.78,5.23,4.87,4.58,4.32,4.08,3.84,3.57,3.23,5.04,4.81,4.66,4.53,4.41,4.3,4.18,4.04,3.86,"Brayan Bello","23920",678394
"Mitch Keller","PIT",10.087,11.5547,15.2482,4.23865,30.78,30.78,0,0,,182.036,775.94,179.67,92.3802,85.7316,22.4713,57.0936,0.5781,10.7406,164.135,8.11496,2.82276,2.87483,1.111,0.21153,0.0735799,0.13794998079538345,0.253733,1.30065,0.301436,0.703267,0.429676,,4.08586,2.33321,2.43103,298.9200134277344,,,,,,,732.1999999999998,4.023076923076922,748,4.1098901098901095,5.83,5.32,4.98,4.71,4.47,4.24,4.01,3.75,3.43,5.14,4.93,4.78,4.66,4.55,4.44,4.32,4.19,4.02,"Mitch Keller","17594",656605
"Brady Singer","CIN",9.8982,10.4611,14.0888,4.24376,29.16,29.16,0,0,,170.362,729.29,173.492,86.9578,80.3307,24.6836,48.6962,0.3705,8.8711,160.55,8.48165,2.57255,3.29698,1.304,0.220146,0.0667721,0.15337395668029785,0.258279,1.30421,0.305882,0.720724,0.476048,,4.17896,2.28632,2.3855,331.239990234375,,,,,,,648.7,3.815882352941177,673,3.958823529411765,5.9,5.37,5.02,4.74,4.49,4.25,4.02,3.75,3.42,5.18,4.96,4.81,4.69,4.57,4.46,4.34,4.21,4.04,"Brady Singer","25377",663903
"Germán Márquez","COL",8.135,11.1226,11.6946,4.74425,27.54,27.54,0,0,,160.31,693.383,174.225,90.8064,84.5057,23.334,52.9009,1.1607,5.3869,134.272,7.5382,2.96992,2.53818,1.31,0.193648,0.0762939,0.11735405027866364,0.274328,1.41679,0.316008,0.701021,0.46274,,4.47433,2.15931,2.02789,623.6199951171875,,,,,,,542.7,3.391875,595,3.71875,6.56,5.97,5.58,5.26,4.99,4.72,4.46,4.17,3.79,5.85,5.57,5.38,5.22,5.07,4.93,4.78,4.62,4.4,"German Marquez","15038",608566
"Clay Holmes","NYM",10.3746,8.491,12.7869,3.56731,46.3,24.3,0,0.6719,,160.51,689.206,150.786,70.7544,63.6209,12.7338,65.6027,0.8686,8.622,148.849,8.34618,3.67843,2.26895,0.714,0.215972,0.0951859,0.1207863837480545,0.245187,1.34813,0.304482,0.733447,0.572656,,3.7304,2.15169,2.37225,205.64999389648438,,,,,,,715.9,4.446583850931677,713,4.428571428571429,5.5528,4.85904,4.4101,4.07172,3.77431,3.51238,3.24593,2.96222,2.614,4.64502,4.38639,4.20913,4.06913,3.93187,3.81187,3.67462,3.52599,3.32873,"Clay Holmes","13649",605280
"Michael Wacha","KCR",9.3036,9.8295,12.9304,4.28019,27.54,27.54,0,0,,159.265,675.426,158.949,81.2248,75.7429,22.014,47.1765,0.3715,5.5979,138.62,7.83336,2.66592,2.93833,1.244,0.205234,0.069847,0.1353868469595909,0.255278,1.29423,0.296385,0.712473,0.385653,,4.21671,2.1514,2.08456,278.1300048828125,,,,,,,611.6,3.8465408805031447,628,3.949685534591195,5.94,5.39,5.03,4.74,4.48,4.24,3.99,3.72,3.38,5.2,4.97,4.82,4.69,4.57,4.45,4.33,4.2,4.02,"Michael Wacha","14078",608379
"Brandon Pfaadt","ARI",9.7421,8.8572,12.1373,3.99561,34.92,25.92,0,0.6502,,154.487,645.083,149.423,73.6342,68.5857,21.2678,37.8211,0.6782,5.9541,150.445,8.7645,2.20335,3.97781,1.239,0.233218,0.0586298,0.17458824068307877,0.248496,1.21203,0.298315,0.721473,0.38674,,3.85855,2.07802,2.26305,178.5399932861328,,,,,,,665.9000000000002,4.324025974025975,669,4.3441558441558445,5.78855,5.13417,4.71815,4.40019,4.12155,3.85873,3.60882,3.33242,2.99009,4.87048,4.66106,4.50223,4.38281,4.26339,4.15398,4.04456,3.90572,3.73631,"Brandon Pfaadt","27782",694297
"Chris Bassitt","TOR",10.6761,10.7517,15.1053,4.13416,30.78,30.78,0,0,,178.982,764.882,172.454,88.7652,82.2158,22.8501,60.503,0.8597,10.973,163.8,8.23657,3.04235,2.70731,1.149,0.214151,0.0791011,0.135049968957901,0.248705,1.30156,0.295218,0.71749,0.423975,,4.19384,2.07332,1.88174,344.04998779296875,,,,,,,706.5000000000002,3.9469273743016773,708,3.9553072625698324,5.72,5.21,4.88,4.6,4.36,4.14,3.91,3.65,3.33,5.03,4.82,4.67,4.55,4.44,4.33,4.22,4.1,3.92,"Chris Bassitt","12304",605135
"José Soriano","LAA",8.9325,8.9629,12.9546,3.90677,25.92,25.92,0,0,,148.176,637.865,140.058,70.4536,64.3211,15.4432,62.3334,0.5658,8.9646,144.379,8.7694,3.78604,2.31624,0.938,0.226348,0.0977219,0.12862595915794373,0.247205,1.36589,0.306372,0.729862,0.520346,,4.01613,2.05747,2.27605,324.3900146484375,,,,,,,621.7,4.200675675675676,620,4.1891891891891895,5.69,5.11,4.72,4.42,4.15,3.9,3.65,3.37,3.03,5,4.72,4.54,4.38,4.24,4.11,3.97,3.81,3.61,"Jose Soriano","22100",667755
"Jesús Luzardo","PHI",9.9642,9.1731,12.348,3.94709,39.92,25.92,0,0.594,,160.257,676.037,145.844,75.6246,70.283,23.3084,54.8458,1.1345,6.037,165.03,9.26808,3.08013,3.00899,1.309,0.244114,0.0811284,0.16298576444387436,0.237085,1.2523,0.287092,0.744178,0.388155,,4.13741,2.04855,2.38839,235.11000061035156,,,,,,,672.4999999999999,4.203124999999999,652,4.075,5.7761,5.10039,4.67623,4.34216,4.05857,3.7911,3.52799,3.24838,2.90227,4.86924,4.63099,4.46273,4.33273,4.20448,4.08535,3.96623,3.81797,3.63885,"Jesus Luzardo","19959",666200
"Erick Fedde","STL",9.7212,10.4426,13.6322,4.2123,29.16,29.16,0,0,,166.933,712.475,166.362,84.3809,78.1302,22.9255,52.3427,1.5838,5.5331,143.293,7.72548,2.822,2.73759,1.236,0.20112,0.073466,0.127654030919075,0.254143,1.31013,0.293698,0.719813,0.426384,,4.27514,1.99869,1.9029,335.6700134277344,,,,,,,633.3000000000001,3.792215568862276,648,3.8802395209580838,5.89,5.34,4.98,4.69,4.44,4.2,3.95,3.69,3.34,5.19,4.95,4.78,4.65,4.52,4.4,4.27,4.13,3.93,"Erick Fedde","17425",607200
"Taj Bradley","TBR",10.1501,10.2011,14.7101,4.05453,29.16,29.16,0,0,,170.449,717.38,156.692,82.4729,76.7881,25.2644,57.1393,0.3573,5.767,179.189,9.46144,3.01704,3.136,1.334,0.249782,0.07965,0.17013200372457504,0.239417,1.25452,0.292049,0.736062,0.396762,,4.09801,1.99767,1.95519,198.11000061035156,,,,,,,711.3,4.184117647058823,694,4.08235294117647,5.66,5.13,4.78,4.5,4.25,4.01,3.78,3.52,3.19,4.98,4.75,4.59,4.45,4.33,4.21,4.09,3.95,3.76,"Taj Bradley","22543",671737
"Max Scherzer","TOR",7.8293,7.1717,10.1347,3.90508,27.06,21.06,0,0.6586,,124.49,516.77,112.71,57.6435,54.0161,18.9225,30.8517,0.4064,5.6297,131.232,9.48743,2.23042,4.25366,1.368,0.253948,0.059701,0.1942465603351593,0.234671,1.15319,0.284089,0.733903,0.330761,,3.9133,1.9847,1.62936,273.1400146484375,,,,,,,545.0999999999999,4.3959677419354835,528,4.258064516129032,5.76904,5.05795,4.60698,4.26337,3.96843,3.69879,3.43252,3.14011,2.79108,4.78855,4.55903,4.39048,4.26048,4.14144,4.02192,3.90241,3.76337,3.57433,"Max Scherzer","3137",453286
"Grayson Rodriguez","BAL",8.4635,7.1021,11.7174,3.68988,22.68,22.68,0,0,,128.676,537.271,115.587,57.2306,52.7556,16.156,42.1076,0.2692,4.6211,136.873,9.57326,2.94513,3.25054,1.13,0.254755,0.0783731,0.1763821467757225,0.235632,1.22551,0.294599,0.743759,0.429773,,3.76076,1.98237,2.10736,218.6699981689453,,,,,,,589.1999999999999,4.567441860465116,570,4.4186046511627906,5.42,4.82,4.44,4.13,3.87,3.62,3.37,3.1,2.76,4.62,4.39,4.23,4.1,3.97,3.86,3.74,3.6,3.42,"Grayson Rodriguez","24492",680570
"Reese Olson","DET",8.6075,9.0492,12.3777,3.86507,25.92,25.92,0,0,,143.897,610.25,137.885,67.3166,61.7968,16.2284,45.9671,0.3131,5.5484,131.738,8.23954,2.875,2.86593,1.015,0.215876,0.075325,0.14055092632770538,0.246781,1.27767,0.296169,0.723228,0.454819,,3.87559,1.97594,2.00491,246.61000061035156,,,,,,,618.0000000000002,4.291666666666668,620,4.305555555555555,5.6,5.03,4.65,4.35,4.09,3.85,3.6,3.33,2.99,4.85,4.61,4.45,4.31,4.19,4.07,3.94,3.8,3.61,"Reese Olson","24968",681857
"Kumar Rocker","TEX",8.3582,7.6823,10.848,3.86221,28.68,22.68,0,0.6265,,132.41,555.604,123.819,61.5426,56.8219,16.566,40.992,0.4925,5.211,133.702,9.08782,2.78625,3.26167,1.126,0.240644,0.0737792,0.16686435043811798,0.243068,1.2447,0.298645,0.729201,0.439626,,3.82022,1.93489,1.82909,311.8500061035156,,,,,,,579.3000000000002,4.3886363636363654,573,4.340909090909091,5.85383,5.10683,4.64695,4.28384,3.97934,3.69028,3.41393,3.12076,2.75167,5.02692,4.69828,4.47873,4.29919,4.14009,3.98055,3.82145,3.64191,3.40326,"Kumar Rocker","31843",677958
"Robbie Ray","SFG",9.491,9.7098,14.2791,3.90474,27.54,27.54,0,0,,160.564,676.344,143.136,74.7984,69.6624,22.7109,51.2919,0.4268,7.0516,173.212,9.70897,2.87503,3.377,1.273,0.256101,0.075837,0.1802641898393631,0.231611,1.2109,0.285314,0.735581,0.365288,,3.93781,1.92905,2.19254,132.1699981689453,,,,,,,708.7,4.401863354037268,678,4.211180124223603,5.53,4.98,4.62,4.33,4.08,3.84,3.6,3.33,3,4.86,4.61,4.44,4.29,4.16,4.04,3.9,3.76,3.56,"Robbie Ray","11486",592662
"Eduardo Rodriguez","ARI",9.6102,8.886,12.0741,4.01843,33.92,25.92,0,0.6502,,153.339,650.927,151.01,73.989,68.4645,18.8777,48.4741,0.5694,4.7739,141.669,8.31507,2.84512,2.92258,1.108,0.217642,0.0744693,0.14317290484905243,0.252661,1.30094,0.302271,0.725174,0.418465,,3.9609,1.92422,2.20977,376.4800109863281,,,,,,,634.9,4.1496732026143786,647,4.228758169934641,5.91705,5.22055,4.78397,4.44569,4.15683,3.88408,3.62409,3.33855,2.98578,4.9873,4.74841,4.57896,4.44007,4.31063,4.19118,4.06173,3.92229,3.72395,"Eduardo Rodriguez","13164",593958
"Bryce Miller","SEA",10.4423,10.9197,15.6116,3.92181,30.78,30.78,0,0,,177.673,742.471,166.254,83.1883,77.4224,25.6047,48.0037,0.5309,6.954,170.627,8.64305,2.43161,3.55445,1.297,0.229809,0.064654,0.16515513509511948,0.241819,1.20591,0.28629,0.734648,0.373142,,4.0472,1.90731,2.02985,78.69999694824219,,,,,,,742.8000000000001,4.173033707865169,729,4.095505617977528,5.45,4.94,4.6,4.33,4.09,3.86,3.63,3.38,3.07,4.79,4.57,4.41,4.28,4.17,4.05,3.93,3.8,3.62,"Bryce Miller","29837",682243
"Ryan Pepiot","TBR",9.7861,10.2332,13.3712,4.17409,29.16,29.16,0,0,,164.574,699.719,149.402,81.6503,76.3274,24.6312,60.1941,0.3653,8.594,172.757,9.44747,3.29181,2.86999,1.347,0.246894,0.0860261,0.16086800396442413,0.236796,1.27357,0.287793,0.73065,0.366146,,4.26664,1.8807,1.64292,166.35000610351562,,,,,,,665.1,4.030909090909091,639,3.8727272727272726,5.82,5.27,4.9,4.61,4.35,4.11,3.86,3.59,3.25,5.15,4.89,4.71,4.57,4.44,4.31,4.17,4.02,3.82,"Ryan Pepiot","26221",686752
"Clarke Schmidt","NYY",9.2445,8.8031,11.2045,4.07356,31.92,25.92,0,0.6695,,146.883,625.02,138.8,71.7277,66.4818,20.6452,49.554,0.5454,8.2221,140.934,8.63548,3.03634,2.84405,1.265,0.225487,0.0792839,0.1462031453847885,0.244692,1.28234,0.291262,0.731425,0.419885,,4.25475,1.87238,1.69472,249.11000061035156,,,,,,,580.1,3.946258503401361,574,3.9047619047619047,5.92843,5.2651,4.83711,4.50505,4.22034,3.96054,3.69401,3.41992,3.05992,5.04487,4.80569,4.6361,4.49691,4.36732,4.24773,4.11855,3.96936,3.78018,"Clarke Schmidt","19899",657376
"Nestor Cortes","MIL",8.4018,8.3149,9.9354,3.95019,44.06,21.06,0,0.6028,,142.06,592.854,130.228,66.4453,62.3516,22.1929,38.7749,0.5274,4.6811,144.022,9.12429,2.45653,3.71431,1.406,0.24293,0.0654038,0.1775258481502533,0.237037,1.18966,0.28194,0.743533,0.314789,,4.08745,1.85932,2.02083,261.0199890136719,,,,,,,602.1999999999999,4.240845070422535,584,4.112676056338028,5.90448,5.15981,4.68667,4.32295,4.01219,3.72114,3.44172,3.13876,2.76905,4.81724,4.59048,4.43372,4.30533,4.18695,4.07695,3.96019,3.82181,3.64505,"Nestor Cortes","17874",641482
"José Berríos","TOR",10.9255,11.6787,15.9843,4.30014,32,32,0,0,,191.392,818.614,193.962,98.4671,91.4458,27.7944,53.5627,0.7744,10.5405,165.913,7.8019,2.51873,3.09756,1.307,0.202676,0.065431,0.13724514842033386,0.25707,1.29329,0.296303,0.714519,0.418964,,4.32541,1.85166,1.70079,242.77000427246094,,,,,,,701.6,3.673298429319372,728,3.81151832460733,5.87,5.37,5.04,4.77,4.54,4.31,4.08,3.83,3.51,5.2,4.99,4.84,4.72,4.61,4.5,4.39,4.26,4.09,"Jose Berrios","14168",621244
"Jeffrey Springs","ATH",9.39,9.1527,12.6885,3.84005,33.92,25.92,0,0.6679,,153.931,642.922,144.16,70.8726,65.678,21.4648,43.5147,0.4975,5.0475,148.605,8.6886,2.54421,3.41505,1.255,0.23114,0.0676827,0.16345729678869247,0.242547,1.21921,0.289177,0.741017,0.39808,,3.9949,1.82412,2.10715,268.7900085449219,,,,,,,661.9000000000002,4.298051948051949,652,4.233766233766234,5.65991,4.99104,4.55946,4.234,3.94737,3.68541,3.42762,3.15242,2.81034,4.84362,4.57414,4.38518,4.2357,4.09622,3.95726,3.81778,3.6683,3.45934,"Jeffrey Springs","17677",605488
"Sean Manaea","NYM",10.0733,9.2042,14.1757,4.03549,27.54,27.54,0,0,,162.365,688.572,148.847,78.3164,72.8026,22.677,57.8435,0.356,7.5653,162.294,8.99603,3.2063,2.80574,1.257,0.235696,0.084005,0.1516910418868065,0.238858,1.273,0.287934,0.733807,0.39159,,4.19158,1.80571,1.93553,251.00999450683594,,,,,,,654.5000000000001,4.040123456790124,637,3.932098765432099,5.64,5.11,4.76,4.48,4.23,4,3.76,3.51,3.18,4.91,4.7,4.55,4.43,4.32,4.21,4.1,3.97,3.8,"Sean Manaea","15873",640455
"Drew Rasmussen","TBR",8.0969,7.4359,8.7349,3.69006,45.44,19.44,0,0.6854,,129.857,539.825,124.361,58.018,53.2424,15.0346,33.7913,0.7035,4.3224,124.398,8.62164,2.34197,3.68136,1.042,0.230442,0.0625968,0.167844757437706,0.247874,1.21789,0.301775,0.730354,0.46672,,3.63618,1.75519,1.72658,241.27999877929688,,,,,,,593.1,4.562307692307693,593,4.561538461538461,5.81607,5.01194,4.50787,4.11782,3.78779,3.49376,3.19775,2.88573,2.50772,4.71985,4.45385,4.26786,4.11986,3.98986,3.85386,3.72586,3.56987,3.37187,"Drew Rasmussen","25385",656876
"Gavin Williams","CLE",9.1212,9.787,12.8151,4.10775,27.54,27.54,0,0,,155.343,663.008,143.615,76.317,70.901,20.7642,58.4375,0.5476,6.8959,157.706,9.13694,3.38566,2.69872,1.203,0.237865,0.08814,0.1497250497341156,0.24029,1.30069,0.293058,0.726868,0.39996,,4.13544,1.75309,1.73865,195.02999877929688,,,,,,,635.3000000000001,4.098709677419356,623,4.019354838709678,5.81,5.24,4.86,4.57,4.3,4.06,3.81,3.54,3.19,5.1,4.85,4.67,4.52,4.39,4.26,4.13,3.98,3.78,"Gavin Williams","30122",668909
"Bryan Woo","SEA",8.6622,8.9699,12.2617,3.88507,25.92,25.92,0,0,,143.534,596.815,134.997,66.7278,61.96,20.3818,33.9588,0.4727,6.8031,135.355,8.48717,2.12932,3.98587,1.278,0.226796,0.0569,0.16989602893590927,0.242776,1.17711,0.286311,0.728009,0.391707,,3.9784,1.72536,1.66229,130.55999755859375,,,,,,,615.6000000000001,4.275000000000001,607,4.215277777777778,5.54,4.97,4.59,4.29,4.03,3.78,3.54,3.27,2.93,4.81,4.57,4.39,4.25,4.13,4,3.88,3.73,3.54,"Bryan Woo","30279",693433
"Miles Mikolas","STL",9.6566,10.6539,13.7675,4.29157,29.16,29.16,0,0,,169.329,713.866,181.526,86.994,80.7431,24.9102,32.1033,0.2556,6.4733,121.714,6.46919,1.70632,3.79131,1.324,0.170499,0.044971,0.12552804499864578,0.268812,1.26162,0.296247,0.708429,0.417376,,4.32479,1.72522,1.7197,584.2000122070312,,,,,,,599.9000000000001,3.549704142011835,650,3.8461538461538463,5.93,5.4,5.05,4.77,4.52,4.28,4.04,3.78,3.44,5.21,4.99,4.84,4.72,4.6,4.49,4.37,4.24,4.07,"Miles Mikolas","9803",571945
"Nick Martinez","CIN",8.589,10.1873,9.53,4.57751,46.3,24.3,0,0.6014,,157.547,676.479,165.232,85.9903,80.1302,25.6451,43.652,0.7645,6.3055,133.493,7.62592,2.49366,3.05813,1.465,0.197335,0.0645282,0.13280722498893738,0.26373,1.32586,0.298657,0.710448,0.426252,,4.53923,1.70992,1.48559,315.4200134277344,,,,,,,540.4000000000001,3.4202531645569625,572,3.6202531645569622,6.63613,5.89045,5.42203,5.04734,4.72243,4.4259,4.13356,3.81401,3.41865,5.57549,5.32829,5.15968,5.01248,4.88387,4.76387,4.62667,4.47806,4.28085,"Nick Martinez","12730",607259
"Max Meyer","MIA",7.7422,9.8746,11.1756,4.23882,32.3,24.3,0,0.6066,,146.958,629.903,147.366,74.9395,69.2145,18.8923,49.3636,0.5455,5.9639,129.284,7.91759,3.02311,2.61902,1.157,0.205245,0.078367,0.12687761336565018,0.256478,1.33868,0.301299,0.715233,0.459747,,4.20769,1.70738,1.76305,352.9200134277344,,,,,,,568.8999999999999,3.8700680272108836,585,3.979591836734694,6.23887,5.51925,5.06081,4.70141,4.40127,4.11657,3.83623,3.53915,3.16534,5.35244,5.06353,4.86407,4.70462,4.55516,4.4057,4.25679,4.09679,3.86843,"Max Meyer","27474",676974
"Matthew Boyd","CHC",8.2349,8.0639,10.216,3.93214,32.68,22.68,0,0.6421,,133.886,564.268,122.805,62.8895,58.4952,18.4316,44.2122,0.4956,6.1517,133.447,8.97052,2.97201,3.01833,1.239,0.236496,0.0783532,0.15814293920993805,0.238965,1.24746,0.288304,0.73738,0.375314,,4.09121,1.70649,1.80739,323.04998779296875,,,,,,,570.3999999999999,4.256716417910447,556,4.149253731343284,5.89905,5.15851,4.68548,4.33187,4.02021,3.74377,3.46257,3.16585,2.80211,4.94622,4.67697,4.48846,4.32996,4.1907,4.0607,3.92145,3.76294,3.55444,"Matthew Boyd","15440",571510
"Merrill Kelly","ARI",9.198,8.9408,12.8571,4.1867,25.92,25.92,0,0,,152.484,652.479,152.128,76.5197,70.934,19.6027,49.8455,1.0498,4.7624,140.979,8.3209,2.942,2.82831,1.157,0.216066,0.076394,0.13967209309339523,0.25445,1.32455,0.303061,0.718811,0.420472,,4.06298,1.68169,1.92738,300.7300109863281,,,,,,,600.5999999999999,3.9513157894736834,617,4.059210526315789,5.89,5.33,4.96,4.66,4.4,4.15,3.91,3.63,3.29,5.14,4.91,4.75,4.61,4.49,4.37,4.25,4.11,3.93,"Merrill Kelly","11156",518876
"Ryan Feltner","COL",8.3704,11.9296,11.6613,4.88136,29.16,29.16,0,0,,168.011,730.482,179.077,97.4706,91.1247,25.127,58.8119,0.3368,7.3764,145.396,7.78856,3.15043,2.47222,1.346,0.199041,0.0805111,0.11853008717298508,0.269576,1.41592,0.311785,0.692702,0.431121,,4.56177,1.68006,2.00486,680.2999877929688,,,,,,,562.3000000000001,3.34702380952381,607,3.613095238095238,6.64,6.07,5.7,5.39,5.12,4.86,4.6,4.32,3.95,5.92,5.66,5.48,5.34,5.2,5.07,4.93,4.78,4.57,"Ryan Feltner","21446",663372
"David Peterson","NYM",9.9424,8.41,13.1618,3.71843,31.92,25.92,0,0.6719,,152.594,654.388,144.82,69.317,63.0456,16.3954,59.4544,0.5038,7.2749,139.821,8.24666,3.50662,2.35174,0.967,0.213667,0.090855,0.12281245738267899,0.246435,1.33868,0.297663,0.744301,0.499701,,4.04256,1.66799,2.26333,326.9200134277344,,,,,,,644.4000000000001,4.211764705882354,643,4.2026143790849675,5.52628,4.89882,4.50304,4.1922,3.92883,3.67979,3.43389,3.17035,2.84035,4.6713,4.45208,4.30248,4.18248,4.06326,3.95366,3.83405,3.70484,3.53523,"David Peterson","20302",656849
"Yu Darvish","SDP",8.2286,8.4581,11.2139,4.15536,24.3,24.3,0,0,,137.276,574.136,129.158,67.8281,63.3812,20.4694,38.4407,0.4381,6.6186,130.963,8.58614,2.52022,3.40689,1.342,0.228105,0.066954,0.16115118563175201,0.24412,1.22089,0.287808,0.718077,0.378255,,4.18161,1.66483,1.58535,285.7200012207031,,,,,,,559.4000000000002,4.083211678832118,552,4.029197080291971,5.88,5.29,4.9,4.59,4.32,4.07,3.82,3.54,3.18,5.07,4.84,4.68,4.55,4.43,4.31,4.19,4.05,3.86,"Yu Darvish","13074",506433
"Ben Brown","CHC",6.7155,6.1504,6.9826,3.68334,44.58,14.58,0,0.6421,,111.101,466.568,95.5048,49.178,45.4693,13.2704,42.068,0.8735,4.3097,123.894,10.0363,3.40781,2.94509,1.075,0.265544,0.0901648,0.1753789484500885,0.227289,1.23826,0.290554,0.74285,0.403008,,3.74127,1.58825,1.60966,428.55999755859375,,,,,,,525.9000000000001,4.737837837837839,500,4.504504504504505,5.9311,5.04499,4.49558,4.07778,3.72348,3.39458,3.08107,2.75297,2.36297,4.68938,4.42478,4.23748,4.08288,3.94828,3.81828,3.68368,3.52638,3.32448,"Ben Brown","23590",676962
"Jake Irvin","WSN",9.158,11.15,13.5829,4.32456,29.16,29.16,0,0,,168.845,718.795,168.173,87.3382,81.1311,24.1824,54.6478,0.5269,7.4187,140.766,7.5033,2.91291,2.57588,1.289,0.195836,0.076027,0.11980913579463959,0.256077,1.31968,0.292795,0.71697,0.422493,,4.46375,1.56386,1.93023,444.760009765625,,,,,,,614.6000000000001,3.636686390532545,629,3.7218934911242605,5.99,5.45,5.09,4.8,4.55,4.31,4.06,3.8,3.45,5.28,5.05,4.89,4.75,4.63,4.51,4.39,4.25,4.06,"Jake Irvin","21504",663623
